2018,BERNERS RIVER,18802008,92,S,JUVENILE,,,,5/22/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,101,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802008,93,S,JUVENILE,,,,5/22/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,101,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802009,94,S,JUVENILE,,,,5/23/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,90,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802009,95,S,JUVENILE,,,,5/23/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,92,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802009,97,S,JUVENILE,,,,5/23/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,93,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802009,96,S,JUVENILE,,,,5/23/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,104,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802010,104,S,JUVENILE,,,,5/24/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,94,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802011,106,S,JUVENILE,,,,5/25/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,89,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802011,108,S,JUVENILE,,,,5/25/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,90,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802011,105,S,JUVENILE,,,,5/25/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,91,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802011,107,S,JUVENILE,,,,5/25/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,94,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802012,111,S,JUVENILE,,,,5/26/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,85,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802012,110,S,JUVENILE,,,,5/26/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,98,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802012,112,S,JUVENILE,,,,5/26/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,101,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802013,115,S,JUVENILE,,,,5/28/2018,22,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,98,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802013,114,S,JUVENILE,,,,5/28/2018,22,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,104,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802014,117,S,JUVENILE,,,,5/29/2018,22,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,95,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802014,116,S,JUVENILE,,,,5/29/2018,22,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,100,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802014,119,S,JUVENILE,,,,5/29/2018,22,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,101,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802014,118,S,JUVENILE,,,,5/29/2018,22,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,104,1,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802015,120,S,JUVENILE,,,,5/31/2018,22,,1,F,NE,,115,20,115-20-10100,COHO,UNKNOWN,,,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802015,121,S,JUVENILE,,,,5/31/2018,22,,1,F,NE,,115,20,115-20-10100,COHO,UNKNOWN,,,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802015,122,S,JUVENILE,,,,5/31/2018,22,,1,F,NE,,115,20,115-20-10100,COHO,UNKNOWN,,,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802015,123,S,JUVENILE,,,,5/31/2018,22,,1,F,NE,,115,20,115-20-10100,COHO,UNKNOWN,,,401040409,OK,,2016,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,,,2017,EMERGENT FRY
2018,BERNERS RIVER,18802005,84,S,JUVENILE,,,,5/19/2018,20,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,105,1,401060403,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1.013,,,,2016,EMERGENT FRY
2018,BERNERS RIVER,18802006,87,S,JUVENILE,,,,5/20/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,114,1,401060403,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1.013,,,,2016,EMERGENT FRY
2018,BERNERS RIVER,18802006,86,S,JUVENILE,,,,5/20/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,123,1,401060403,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1.013,,,,2016,EMERGENT FRY
2018,BERNERS RIVER,18802007,88,S,JUVENILE,,,,5/21/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,100,1,401060403,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1.013,,,,2016,EMERGENT FRY
2018,BERNERS RIVER,18802008,90,S,JUVENILE,,,,5/22/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,112,1,401060403,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1.013,,,,2016,EMERGENT FRY
2018,BERNERS RIVER,18802010,102,S,JUVENILE,,,,5/24/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,113,1,401060403,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1.013,,,,2016,EMERGENT FRY
2018,BERNERS RIVER,18802010,103,S,JUVENILE,,,,5/24/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,117,1,401060403,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1.013,,,,2016,EMERGENT FRY
2018,BERNERS RIVER,18802012,109,S,JUVENILE,,,,5/26/2018,21,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,108,1,401060403,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1.013,,,,2016,EMERGENT FRY
2018,BERNERS RIVER,18802013,113,S,JUVENILE,,,,5/28/2018,22,,1,F,NE,,115,20,115-20-10100,COHO,GOOD,112,1,401060403,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1.013,,,,2016,EMERGENT FRY
2018,BERNERS RIVER,18802015,80,S,JUVENILE,,,,5/31/2018,22,,1,F,NE,,115,20,115-20-10100,COHO,UNKNOWN,,,401060403,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1.013,,,,2016,EMERGENT FRY
2018,JUNEAU,18046129,747450,R,COM CP,,TRAD,DRIFT,9/2/2018,36,,1,S,NE,,115,,,COHO,GOOD,650,2,41513,OK,,2014,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.78329,2.78329,2016,SMOLT
2018,SITKA,18038026,775756,R,COM CP,,TERM,DRIFT,9/19/2018,38,,1,S,NW,,113,38,,COHO,GOOD,,,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,3.78396,3.78396,2017,SMOLT
2018,PETERSBURG,18056327,723861,R,COM CP,,TRAD,DRIFT,7/31/2018,31,,1,S,NE,,115,10,,COHO,GOOD,575,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,0.89573,0.89573,2017,SMOLT
2018,PETERSBURG,18056415,655614,R,COM CP,,TRAD,DRIFT,8/12/2018,33,,1,S,SE,,108,,,COHO,GOOD,605,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,3.29032,3.29032,2017,SMOLT
2018,JUNEAU,18046113,747074,R,COM CP,,TRAD,DRIFT,8/12/2018,33,,1,S,NE,,115,10,,COHO,GOOD,530,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.1719,2.1719,2017,SMOLT
2018,JUNEAU,18046113,747077,R,COM CP,,TRAD,DRIFT,8/12/2018,33,,1,S,NE,,115,10,,COHO,GOOD,550,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.1719,2.1719,2017,SMOLT
2018,JUNEAU,18046113,747073,R,COM CP,,TRAD,DRIFT,8/12/2018,33,,1,S,NE,,115,10,,COHO,GOOD,560,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.1719,2.1719,2017,SMOLT
2018,JUNEAU,18046119,747260,R,COM CP,,TRAD,DRIFT,8/20/2018,34,,1,S,NE,,115,10,,COHO,GOOD,520,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,4.33198,4.33198,2017,SMOLT
2018,JUNEAU,18046119,747257,R,COM CP,,TRAD,DRIFT,8/20/2018,34,,1,S,NE,,115,10,,COHO,GOOD,530,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,4.33198,4.33198,2017,SMOLT
2018,JUNEAU,18046119,747262,R,COM CP,,TRAD,DRIFT,8/20/2018,34,,1,S,NE,,115,10,,COHO,GOOD,550,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,4.33198,4.33198,2017,SMOLT
2018,JUNEAU,18046119,747243,R,COM CP,,TRAD,DRIFT,8/20/2018,34,,1,S,NE,,115,10,,COHO,GOOD,560,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,4.33198,4.33198,2017,SMOLT
2018,JUNEAU,18046119,747263,R,COM CP,,TRAD,DRIFT,8/20/2018,34,,1,S,NE,,115,10,,COHO,GOOD,580,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,4.33198,4.33198,2017,SMOLT
2018,JUNEAU,18046119,747244,R,COM CP,,TRAD,DRIFT,8/20/2018,34,,1,S,NE,,115,10,,COHO,GOOD,585,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,4.33198,4.33198,2017,SMOLT
2018,JUNEAU,18046119,747247,R,COM CP,,TRAD,DRIFT,8/20/2018,34,,1,S,NE,,115,10,,COHO,GOOD,585,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,4.33198,4.33198,2017,SMOLT
2018,JUNEAU,18046119,747249,R,COM CP,,TRAD,DRIFT,8/20/2018,34,,1,S,NE,,115,10,,COHO,GOOD,585,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,4.33198,4.33198,2017,SMOLT
2018,JUNEAU,18046119,747248,R,COM CP,,TRAD,DRIFT,8/20/2018,34,,1,S,NE,,115,10,,COHO,GOOD,600,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,4.33198,4.33198,2017,SMOLT
2018,JUNEAU,18046119,747256,R,COM CP,,TRAD,DRIFT,8/20/2018,34,,1,S,NE,,115,10,,COHO,GOOD,605,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,4.33198,4.33198,2017,SMOLT
2018,JUNEAU,18046119,747245,R,COM CP,,TRAD,DRIFT,8/20/2018,34,,1,S,NE,,115,10,,COHO,GOOD,625,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,4.33198,4.33198,2017,SMOLT
2018,JUNEAU,18046119,747255,R,COM CP,,TRAD,DRIFT,8/20/2018,34,,1,S,NE,,115,10,,COHO,GOOD,670,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,4.33198,4.33198,2017,SMOLT
2018,JUNEAU,18046120,747229,R,COM CP,,TRAD,DRIFT,8/21/2018,34,,1,S,NE,,115,10,,COHO,GOOD,630,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,4.33198,4.33198,2017,SMOLT
2018,JUNEAU,18046120,747239,R,COM CP,,TRAD,DRIFT,8/21/2018,34,,1,S,NE,,115,10,,COHO,GOOD,635,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,4.33198,4.33198,2017,SMOLT
2018,JUNEAU,18046120,747242,R,COM CP,,TRAD,DRIFT,8/21/2018,34,,1,S,NE,,115,10,,COHO,GOOD,635,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,4.33198,4.33198,2017,SMOLT
2018,PETERSBURG,18059996,655712,R,COM CP,,TRAD,DRIFT,8/26/2018,35,,1,S,SE,,106,41,,COHO,GOOD,615,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,7.73933,7.73933,2017,SMOLT
2018,JUNEAU,18046123,747287,R,COM CP,,TRAD,DRIFT,8/26/2018,35,,1,S,NE,,115,10,,COHO,GOOD,545,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.34877,2.34877,2017,SMOLT
2018,JUNEAU,18046123,747285,R,COM CP,,TRAD,DRIFT,8/26/2018,35,,1,S,NE,,115,10,,COHO,GOOD,585,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.34877,2.34877,2017,SMOLT
2018,JUNEAU,18046123,747286,R,COM CP,,TRAD,DRIFT,8/26/2018,35,,1,S,NE,,115,10,,COHO,GOOD,595,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.34877,2.34877,2017,SMOLT
2018,JUNEAU,18046123,747289,R,COM CP,,TRAD,DRIFT,8/26/2018,35,,1,S,NE,,115,10,,COHO,GOOD,615,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.34877,2.34877,2017,SMOLT
2018,JUNEAU,18046122,747298,R,COM CP,,TRAD,DRIFT,8/26/2018,35,,1,S,NE,,115,10,,COHO,GOOD,620,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.34877,2.34877,2017,SMOLT
2018,JUNEAU,18046123,747279,R,COM CP,,TRAD,DRIFT,8/26/2018,35,,1,S,NE,,115,10,,COHO,GOOD,640,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.34877,2.34877,2017,SMOLT
2018,JUNEAU,18046123,747281,R,COM CP,,TRAD,DRIFT,8/26/2018,35,,1,S,NE,,115,10,,COHO,GOOD,640,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.34877,2.34877,2017,SMOLT
2018,JUNEAU,18046122,747293,R,COM CP,,TRAD,DRIFT,8/26/2018,35,,1,S,NE,,115,10,,COHO,GOOD,645,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.34877,2.34877,2017,SMOLT
2018,JUNEAU,18046124,747530,R,COM CP,,TRAD,DRIFT,8/26/2018,35,,1,S,NE,,115,,,COHO,GOOD,530,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.34877,2.34877,2017,SMOLT
2018,JUNEAU,18046124,747538,R,COM CP,,TRAD,DRIFT,8/26/2018,35,,1,S,NE,,115,,,COHO,GOOD,550,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.34877,2.34877,2017,SMOLT
2018,JUNEAU,18046124,747540,R,COM CP,,TRAD,DRIFT,8/26/2018,35,,1,S,NE,,115,,,COHO,GOOD,550,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.34877,2.34877,2017,SMOLT
2018,JUNEAU,18046124,747535,R,COM CP,,TRAD,DRIFT,8/26/2018,35,,1,S,NE,,115,,,COHO,GOOD,560,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.34877,2.34877,2017,SMOLT
2018,JUNEAU,18046124,747534,R,COM CP,,TRAD,DRIFT,8/26/2018,35,,1,S,NE,,115,,,COHO,GOOD,585,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.34877,2.34877,2017,SMOLT
2018,JUNEAU,18046124,747533,R,COM CP,,TRAD,DRIFT,8/26/2018,35,,1,S,NE,,115,,,COHO,GOOD,610,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.34877,2.34877,2017,SMOLT
2018,JUNEAU,18046124,747539,R,COM CP,,TRAD,DRIFT,8/26/2018,35,,1,S,NE,,115,,,COHO,GOOD,620,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.34877,2.34877,2017,SMOLT
2018,JUNEAU,18046124,747542,R,COM CP,,TRAD,DRIFT,8/26/2018,35,,1,S,NE,,115,,,COHO,GOOD,625,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.34877,2.34877,2017,SMOLT
2018,JUNEAU,18046124,747537,R,COM CP,,TRAD,DRIFT,8/26/2018,35,,1,S,NE,,115,,,COHO,GOOD,635,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.34877,2.34877,2017,SMOLT
2018,JUNEAU,18046129,747442,R,COM CP,,TRAD,DRIFT,9/2/2018,36,,1,S,NE,,115,,,COHO,GOOD,525,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.78329,2.78329,2017,SMOLT
2018,JUNEAU,18046129,747464,R,COM CP,,TRAD,DRIFT,9/2/2018,36,,1,S,NE,,115,,,COHO,GOOD,570,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.78329,2.78329,2017,SMOLT
2018,JUNEAU,18046129,747446,R,COM CP,,TRAD,DRIFT,9/2/2018,36,,1,S,NE,,115,,,COHO,GOOD,590,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.78329,2.78329,2017,SMOLT
2018,JUNEAU,18046131,747628,R,COM CP,,TRAD,DRIFT,9/2/2018,36,,1,S,NE,,115,,,COHO,GOOD,590,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.78329,2.78329,2017,SMOLT
2018,JUNEAU,18046129,747452,R,COM CP,,TRAD,DRIFT,9/2/2018,36,,1,S,NE,,115,,,COHO,GOOD,600,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.78329,2.78329,2017,SMOLT
2018,JUNEAU,18046129,747458,R,COM CP,,TRAD,DRIFT,9/2/2018,36,,1,S,NE,,115,,,COHO,GOOD,600,2,42096,OK,,2015,AK,ADFG,W,(W) BERNERS R 115-20,BERNERS R 115-20,SINGLE INDEX,1,,2.78329,2.78329,2017,SMOLT
